mode,month,dtrip,dtrip_y2,expansion_factor,draw
fh,11,1027.327377319336,989.0047302246094,.96269673,76
pr,11,118200.2280273438,97341.3642578125,.82352942,76
sh,11,0,0,1,76
fh,12,2268.153991699219,2721.784790039063,1.2,76
pr,12,0,0,1,76
sh,12,0,0,1,76
fh,1,0,0,1,77
pr,1,0,0,1,77
sh,1,0,0,1,77
fh,2,0,0,1,77
pr,2,0,0,1,77
sh,2,0,0,1,77
fh,3,0,0,1,77
pr,3,0,0,1,77
sh,3,0,0,1,77
fh,4,0,0,1,77
pr,4,5387.798950195313,5387.798950195313,1,77
sh,4,5840.355102539063,5840.355102539063,1,77
fh,5,308.9419145584106,324.6131935119629,1.0507257,77
pr,5,41618.60807800293,44441.02807617188,1.0678163,77
sh,5,25139.09103393555,26206.87133789063,1.0424749,77
fh,6,892.3012447357178,867.7622528076172,.97249919,77
pr,6,57984.08203125,57591.0830078125,.9932223,77
sh,6,357660.703125,350984.041015625,.98133242,77
fh,7,3464.666732788086,3506.735931396484,1.0121423,77
pr,7,234435.740234375,232302.4028320313,.9909001,77
sh,7,336329.5927734375,318348.1596679688,.9465363,77
fh,8,2557.385856628418,2493.255184173584,.97492337,77
pr,8,207343.4624023438,215909.3818359375,1.0413127,77
sh,8,218497.37109375,234104.326171875,1.0714285,77
fh,9,1004.992164611816,1002.841480255127,.99786001,77
pr,9,85835.3232421875,81950.06909179688,.95473593,77
sh,9,37554.251953125,35615.79547119141,.9483825,77
fh,10,4916.20768737793,4904.511123657227,.99762082,77
pr,10,80061.4013671875,83579.6728515625,1.0439447,77
sh,10,47493.671875,51147.03125,1.0769231,77
fh,11,780.1993942260742,786.6483116149902,1.0082657,77
pr,11,95514.83203125,78659.2734375,.82352942,77
sh,11,0,0,1,77
fh,12,15.54283440113068,18.65140128135681,1.2,77
pr,12,0,0,1,77
sh,12,0,0,1,77
fh,1,0,0,1,78
pr,1,0,0,1,78
sh,1,0,0,1,78
fh,2,0,0,1,78
pr,2,0,0,1,78
sh,2,0,0,1,78
fh,3,0,0,1,78
pr,3,0,0,1,78
sh,3,0,0,1,78
fh,4,0,0,1,78
pr,4,9950.939208984375,9950.939208984375,1,78
sh,4,5866.805786132813,5866.805786132813,1,78
fh,5,1416.715068817139,1474.23950958252,1.0406041,78
pr,5,8000.809577941895,8356.427429199219,1.0444478,78
sh,5,23495.12997436523,24424.99072265625,1.0395768,78
fh,6,858.8606071472168,850.4388732910156,.99019432,78
pr,6,79364.1796875,78165.35888671875,.98489469,78
sh,6,341507.1020507813,334969.087890625,.98085541,78
fh,7,3035.729377746582,3035.752983093262,1.0000077,78
pr,7,239713.4072265625,240963.8349609375,1.0052164,78
sh,7,472364.33984375,450910.544921875,.9545821,78
fh,8,1914.098155975342,1926.09593963623,1.0062681,78
pr,8,307121.7094726563,313513.455078125,1.0208118,78
sh,8,274897.1195678711,292587.4658203125,1.0643526,78
fh,9,884.907341003418,900.5021286010742,1.0176231,78
pr,9,165494.3515625,160418.8801269531,.96933144,78
sh,9,31671.498046875,29756.52438354492,.93953639,78
fh,10,2088.94450378418,2100.512466430664,1.0055377,78
pr,10,84153.69067382813,87653.75427246094,1.0415913,78
sh,10,31244.62084960938,33648.05322265625,1.0769231,78
fh,11,788.800666809082,794.3488655090332,1.0070337,78
pr,11,136128.5458984375,112105.861328125,.82352942,78
sh,11,0,0,1,78
fh,12,741.0257720947266,889.2309265136719,1.2,78
pr,12,0,0,1,78
sh,12,0,0,1,78
fh,1,0,0,1,79
pr,1,0,0,1,79
sh,1,0,0,1,79
fh,2,0,0,1,79
pr,2,0,0,1,79
sh,2,0,0,1,79
fh,3,0,0,1,79
pr,3,0,0,1,79
sh,3,0,0,1,79
fh,4,0,0,1,79
pr,4,4100.74951171875,4100.74951171875,1,79
sh,4,12708.6064453125,12708.6064453125,1,79
fh,5,893.7852368354797,953.1907043457031,1.066465,79
pr,5,4404.043449401855,4508.204971313477,1.0236514,79
sh,5,2607.925792694092,2705.904983520508,1.0375698,79
fh,6,833.5202693939209,825.2844085693359,.99011916,79
pr,6,83757.57751464844,82225.61767578125,.9817096,79
sh,6,269852.0617675781,258663.89453125,.95853961,79
fh,7,3571.924438476563,3622.039978027344,1.0140305,79
pr,7,263129.3056640625,265499.578125,1.009008,79
sh,7,346635.666015625,333510.275390625,.9621349,79
fh,8,1595.128162384033,1600.365081787109,1.003283,79
pr,8,252226.8466796875,252283.90625,1.0002263,79
sh,8,281855.3024902344,296106.357421875,1.0505615,79
fh,9,935.5394821166992,935.9327278137207,1.0004203,79
pr,9,111035.8603515625,109267.3005371094,.98407215,79
sh,9,47865.07763671875,44942.51550292969,.93894166,79
fh,10,2180.478614807129,2238.090911865234,1.0264219,79
pr,10,58742.30493164063,60027.30895996094,1.0218753,79
sh,10,79974.31787109375,86126.1884765625,1.0769231,79
fh,11,733.2744979858398,740.1455307006836,1.0093703,79
pr,11,114023.8227539063,93901.9716796875,.82352942,79
sh,11,0,0,1,79
fh,12,959.7520637512207,1151.702476501465,1.2,79
pr,12,0,0,1,79
sh,12,0,0,1,79
fh,1,0,0,1,80
pr,1,0,0,1,80
sh,1,0,0,1,80
fh,2,0,0,1,80
pr,2,0,0,1,80
sh,2,0,0,1,80
fh,3,0,0,1,80
pr,3,0,0,1,80
sh,3,0,0,1,80
fh,4,0,0,1,80
pr,4,0,0,1,80
sh,4,11085.5244140625,11085.5244140625,1,80
fh,5,1189.272943019867,1266.041198730469,1.0645505,80
pr,5,26310.32299232483,28137.15798950195,1.0694342,80
sh,5,24274.27551269531,25020.07409667969,1.0307238,80
fh,6,899.254732131958,879.3641510009766,.97788101,80
pr,6,54006.96350097656,54702.64965820313,1.0128814,80
sh,6,220721.2316894531,209658.04296875,.94987708,80
fh,7,3755.67894744873,3861.23454284668,1.0281056,80
pr,7,283407.6293945313,285676.29296875,1.0080049,80
sh,7,348056.462890625,334035.052734375,.95971513,80
fh,8,1841.735694885254,1836.279907226563,.99703771,80
pr,8,185994.0791015625,194950.2451171875,1.0481529,80
sh,8,315197.1694335938,330113.447265625,1.0473236,80
fh,9,974.9741172790527,996.3875675201416,1.0219631,80
pr,9,149148.119140625,141906.4287109375,.95144629,80
sh,9,45080.484375,42953.54580688477,.95281911,80
fh,10,4234.172729492188,4252.723190307617,1.0043812,80
pr,10,55578.92431640625,56814.23425292969,1.0222262,80
sh,10,0,0,1,80
fh,11,422.6779186725616,494.9387145042419,1.1709595,80
pr,11,76312.236328125,62845.37109375,.82352942,80
sh,11,0,0,1,80
fh,12,0,0,1,80
pr,12,0,0,1,80
sh,12,0,0,1,80
fh,1,0,0,1,81
pr,1,0,0,1,81
sh,1,0,0,1,81
fh,2,0,0,1,81
pr,2,0,0,1,81
sh,2,0,0,1,81
fh,3,0,0,1,81
pr,3,0,0,1,81
sh,3,0,0,1,81
fh,4,0,0,1,81
pr,4,0,0,1,81
sh,4,2151.327575683594,2151.327575683594,1,81
fh,5,1087.606290817261,1155.138862609863,1.0620929,81
pr,5,37154.79741668701,39646.36657714844,1.0670592,81
sh,5,21284.98736572266,21930.52978515625,1.0303285,81
fh,6,810.3981399536133,804.3881759643555,.99258393,81
pr,6,52442.10388183594,52285.0341796875,.99700487,81
sh,6,317509.2846679688,305179.203125,.96116626,81
fh,7,2848.913627624512,2822.111930847168,.9905923,81
pr,7,255587.7333984375,253552.431640625,.99203676,81
sh,7,213094.9365234375,209700.490234375,.98407072,81
fh,8,1846.904006958008,1831.735721588135,.9917872,81
pr,8,233601.8564453125,242586.8955078125,1.038463,81
sh,8,146476.1936645508,154947.0390625,1.0578308,81
fh,9,1066.172256469727,1056.474514007568,.99090415,81
pr,9,58399.7119140625,56142.52563476563,.96134937,81
sh,9,25490.90258789063,23988.08569335938,.94104499,81
fh,10,3129.135887145996,3163.697860717773,1.0110452,81
pr,10,28596.97534179688,30796.74267578125,1.0769231,81
sh,10,41117.46069335938,44280.34228515625,1.0769231,81
fh,11,650.4611110687256,679.6433448791504,1.0448639,81
pr,11,102429.5405273438,84353.7392578125,.82352942,81
sh,11,0,0,1,81
fh,12,1368.294410705566,1641.95329284668,1.2,81
pr,12,0,0,1,81
sh,12,0,0,1,81
fh,1,0,0,1,82
pr,1,0,0,1,82
sh,1,0,0,1,82
fh,2,0,0,1,82
pr,2,0,0,1,82
sh,2,0,0,1,82
fh,3,0,0,1,82
pr,3,0,0,1,82
sh,3,0,0,1,82
fh,4,0,0,1,82
pr,4,1717.789489746094,1717.789489746094,1,82
sh,4,4824.349731445313,4824.349731445313,1,82
fh,5,1183.841888427734,1268.40202331543,1.0714285,82
pr,5,33797.27570343018,36068.62390136719,1.0672051,82
sh,5,25534.69421386719,26288.37194824219,1.0295159,82
fh,6,848.3780765533447,827.9006423950195,.97586286,82
pr,6,57464.48547363281,56426.4091796875,.98193532,82
sh,6,209479.5336914063,200395.75,.95663643,82
fh,7,2894.336837768555,2874.400749206543,.99311203,82
pr,7,227809.2509765625,225061.6606445313,.98793906,82
sh,7,222119.271484375,215755.7446289063,.97135085,82
fh,8,3319.742385864258,3242.724922180176,.97680014,82
pr,8,169825.2272949219,174329.1860351563,1.0265211,82
sh,8,131836.8330078125,134829.8256835938,1.0227022,82
fh,9,1025.859153747559,1043.065238952637,1.0167724,82
pr,9,150294.0888671875,145224.6853027344,.96627009,82
sh,9,37378.03247070313,35215.91868591309,.94215548,82
fh,10,3873.936294555664,3969.09024810791,1.0245626,82
pr,10,53331.36962890625,56002.03247070313,1.0500767,82
sh,10,4089.610046386719,4404.195434570313,1.0769231,82
fh,11,803.4079113006592,795.5182342529297,.99017972,82
pr,11,103648.103515625,85357.26171875,.82352942,82
sh,11,0,0,1,82
fh,12,0,0,1,82
pr,12,0,0,1,82
sh,12,0,0,1,82
fh,1,0,0,1,83
pr,1,0,0,1,83
sh,1,0,0,1,83
fh,2,0,0,1,83
pr,2,0,0,1,83
sh,2,0,0,1,83
fh,3,0,0,1,83
pr,3,0,0,1,83
sh,3,0,0,1,83
fh,4,0,0,1,83
pr,4,933.2156066894531,933.2156066894531,1,83
sh,4,4695.502807617188,4695.502807617188,1,83
fh,5,681.0001811981201,670.7859687805176,.98500115,83
pr,5,20856.35670471191,22119.38244628906,1.0605583,83
sh,5,13964.57702636719,14962.04681396484,1.0714285,83
fh,6,1209.169979095459,1200.484230041504,.99281675,83
pr,6,85792.93579101563,84974.1064453125,.99045575,83
sh,6,165810.1885986328,158510.53515625,.95597583,83
fh,7,3547.104614257813,3600.296463012695,1.0149958,83
pr,7,206626.236328125,204747.3930664063,.99090707,83
sh,7,297261.0126953125,278698.1186523438,.93755352,83
fh,8,3144.972724914551,3090.199249267578,.98258382,83
pr,8,175595.1496582031,184301.4638671875,1.0495818,83
sh,8,370405.2158203125,389599.923828125,1.0518209,83
fh,9,1125.698204040527,1134.895362854004,1.0081701,83
pr,9,191056.033203125,183933.7546386719,.96272153,83
sh,9,37021.81396484375,34506.11724853516,.93204826,83
fh,10,3818.469863891602,3912.67098236084,1.0246699,83
pr,10,53335.44702148438,54243.8544921875,1.0170319,83
sh,10,23974.91198730469,25819.13598632813,1.0769231,83
fh,11,472.7778005599976,537.9793262481689,1.1379116,83
pr,11,90856.03515625,74822.6171875,.82352942,83
sh,11,0,0,1,83
fh,12,1666.797065734863,2000.156478881836,1.2,83
pr,12,0,0,1,83
sh,12,0,0,1,83
fh,1,0,0,1,84
pr,1,0,0,1,84
sh,1,0,0,1,84
fh,2,0,0,1,84
pr,2,0,0,1,84
sh,2,0,0,1,84
fh,3,0,0,1,84
pr,3,0,0,1,84
sh,3,0,0,1,84
fh,4,0,0,1,84
pr,4,5006.77294921875,5006.77294921875,1,84
sh,4,8034.160400390625,8034.160400390625,1,84
fh,5,474.5491571426392,488.9562377929688,1.0303595,84
pr,5,36535.24092102051,38706.5546875,1.0594307,84
sh,5,27205.66845703125,28282.26306152344,1.0395725,84
fh,6,718.066234588623,703.1394653320313,.97921252,84
pr,6,68843.91357421875,67376.26708984375,.97868156,84
sh,6,302042.2705078125,298295.333984375,.98759466,84
fh,7,2629.208389282227,2637.311294555664,1.0030819,84
pr,7,245997.8544921875,244691.3178710938,.99468881,84
sh,7,383199.4931640625,362146.0102539063,.9450587,84
fh,8,3047.036781311035,2957.634128570557,.97065914,84
pr,8,324311.91796875,330922.103515625,1.0203822,84
sh,8,307136.1123046875,304342.5234375,.99090439,84
fh,9,1175.824935913086,1176.340557098389,1.0004386,84
pr,9,102800.1826171875,100542.6137695313,.97803926,84
sh,9,42714.11865234375,40634.10827636719,.9513039,84
fh,10,4941.293823242188,4940.002105712891,.99973857,84
pr,10,50133.6240234375,52111.06762695313,1.0394435,84
sh,10,10824.36700439453,11657.01062011719,1.0769231,84
fh,11,748.5398483276367,738.6195373535156,.98674715,84
pr,11,69656.69482421875,57364.3369140625,.82352942,84
sh,11,0,0,1,84
fh,12,1119.889640808105,1343.867568969727,1.2,84
pr,12,0,0,1,84
sh,12,0,0,1,84
fh,1,0,0,1,85
pr,1,0,0,1,85
sh,1,0,0,1,85
fh,2,0,0,1,85
pr,2,0,0,1,85
sh,2,0,0,1,85
fh,3,0,0,1,85
pr,3,0,0,1,85
sh,3,0,0,1,85
fh,4,0,0,1,85
pr,4,0,0,1,85
sh,4,1118.754913330078,1118.754913330078,1,85
fh,5,891.2630748748779,916.1009864807129,1.0278683,85
pr,5,14580.825340271,15456.77252197266,1.0600753,85
sh,5,26971.81069946289,28304.07690429688,1.0493947,85
fh,6,682.359094619751,681.1118469238281,.99817216,85
pr,6,59430.58776855469,58946.8994140625,.99186128,85
sh,6,253318.9306640625,247559.046875,.97726232,85
fh,7,2842.724266052246,2859.125610351563,1.0057696,85
pr,7,289037.7958984375,286757.0322265625,.99210912,85
sh,7,154100.67578125,151127.0375976563,.98070329,85
fh,8,1416.012943267822,1464.816375732422,1.0344654,85
pr,8,219875.6440429688,226083.4189453125,1.0282332,85
sh,8,202422.63671875,216881.396484375,1.0714285,85
fh,9,895.7764892578125,879.5794830322266,.98191845,85
pr,9,118481.154296875,114882.9006347656,.96963018,85
sh,9,59482.5888671875,55754.07864379883,.93731761,85
fh,10,2220.542808532715,2279.102088928223,1.0263716,85
pr,10,68921.25805664063,70437.45056152344,1.0219989,85
sh,10,38140.12426757813,41073.97998046875,1.0769231,85
fh,11,341.3157329559326,420.0809020996094,1.2307693,85
pr,11,74876.24267578125,61662.7880859375,.82352942,85
sh,11,0,0,1,85
fh,12,0,0,1,85
pr,12,0,0,1,85
sh,12,0,0,1,85
fh,1,0,0,1,86
pr,1,0,0,1,86
sh,1,0,0,1,86
fh,2,0,0,1,86
pr,2,0,0,1,86
sh,2,0,0,1,86
fh,3,0,0,1,86
pr,3,0,0,1,86
sh,3,0,0,1,86
fh,4,0,0,1,86
pr,4,0,0,1,86
sh,4,7384.554931640625,7384.554931640625,1,86
fh,5,970.526237487793,984.5121459960938,1.0144106,86
pr,5,44008.62111473083,47107.43710327148,1.0704138,86
sh,5,19461.57975769043,20462.68017578125,1.0514399,86
fh,6,798.0957984924316,783.0979080200195,.98120791,86
pr,6,72052.79479980469,69386.580078125,.96299636,86
sh,6,199851.6158294678,187028.2150878906,.93583536,86
fh,7,3014.091156005859,3037.87735748291,1.0078917,86
pr,7,260631.73828125,257506.609375,.98800939,86
sh,7,363357.388671875,343450.7451171875,.94521469,86
fh,8,3205.510009765625,3105.373924255371,.96876127,86
pr,8,243744.447265625,250451.0029296875,1.0275147,86
sh,8,234511.2359008789,249015.36328125,1.0618483,86
fh,9,855.1618041992188,856.6485767364502,1.0017385,86
pr,9,108532.052734375,102939.655090332,.94847238,86
sh,9,37915.85498046875,36334.85784912109,.9583025,86
fh,10,2449.193161010742,2535.564582824707,1.0352652,86
pr,10,78963.75073242188,79963.14965820313,1.0126565,86
sh,10,0,0,1,86
fh,11,409.694766998291,472.1965026855469,1.1525568,86
pr,11,54124.17749023438,44572.85205078125,.82352942,86
sh,11,0,0,1,86
fh,12,475.0867366790771,570.1040840148926,1.2,86
pr,12,0,0,1,86
sh,12,0,0,1,86
fh,1,0,0,1,87
pr,1,0,0,1,87
sh,1,0,0,1,87
fh,2,0,0,1,87
pr,2,0,0,1,87
sh,2,0,0,1,87
fh,3,0,0,1,87
pr,3,0,0,1,87
sh,3,0,0,1,87
fh,4,0,0,1,87
pr,4,9501.780029296875,9501.780029296875,1,87
sh,4,7820.79345703125,7820.79345703125,1,87
fh,5,1355.731510162354,1399.096000671387,1.031986,87
pr,5,33499.73956298828,35668.25341796875,1.0647323,87
sh,5,27973.12384033203,28887.47546386719,1.0326868,87
fh,6,646.2793064117432,651.9837951660156,1.0088266,87
pr,6,79787.2412109375,79323.0126953125,.99418169,87
sh,6,198256.8786621094,187748.54296875,.94699639,87
fh,7,2446.879505157471,2479.365081787109,1.0132763,87
pr,7,263616.8564453125,260994.2568359375,.99005145,87
sh,7,260428.6923828125,260093.7080078125,.99871373,87
fh,8,1754.179439544678,1768.807144165039,1.0083388,87
pr,8,217996.0485839844,227021.208984375,1.0414006,87
sh,8,215452.7274169922,227885.5205078125,1.0577054,87
fh,9,1094.144302368164,1095.08292388916,1.0008578,87
pr,9,203780.53125,192312.0054931641,.94372118,87
sh,9,50411.87841796875,47756.83758544922,.94733304,87
fh,10,3716.478210449219,3809.252113342285,1.0249629,87
pr,10,74055.00659179688,74961.94775390625,1.0122468,87
sh,10,45284.02734375,48767.4140625,1.0769231,87
fh,11,568.7665739059448,607.7728824615479,1.0685805,87
pr,11,103703.3950195313,85402.7958984375,.82352942,87
sh,11,0,0,1,87
fh,12,1573.360176086426,1888.032211303711,1.2,87
pr,12,0,0,1,87
sh,12,0,0,1,87
fh,1,0,0,1,88
pr,1,0,0,1,88
sh,1,0,0,1,88
fh,2,0,0,1,88
pr,2,0,0,1,88
sh,2,0,0,1,88
fh,3,0,0,1,88
pr,3,0,0,1,88
sh,3,0,0,1,88
fh,4,0,0,1,88
pr,4,10809.35229492188,10809.35229492188,1,88
sh,4,4295.279663085938,4295.279663085938,1,88
fh,5,1208.663814544678,1233.175197601318,1.0202798,88
pr,5,23020.68762207031,24565.71936035156,1.0671149,88
sh,5,20246.52380371094,20510.685546875,1.0130472,88
fh,6,1086.323690414429,1058.924270629883,.97477788,88
pr,6,64476.33178710938,62940.919921875,.97618645,88
sh,6,253813.2190704346,237167.3425292969,.93441683,88
fh,7,2415.423301696777,2440.070457458496,1.0102041,88
pr,7,258106.9125976563,261054.5390625,1.0114201,88
sh,7,85714.19604492188,85789.044921875,1.0008732,88
fh,8,2349.187782287598,2316.179042816162,.98594886,88
pr,8,239098.2578125,247126.2314453125,1.033576,88
sh,8,295283.1196289063,307356.1572265625,1.0408863,88
fh,9,895.2533416748047,877.7352199554443,.98043221,88
pr,9,95750.8486328125,91491.17663574219,.95551294,88
sh,9,39940.03344726563,37454.78407287598,.93777549,88
fh,10,3563.509918212891,3599.805145263672,1.0101852,88
pr,10,36984.91662597656,37515.96875,1.0143586,88
sh,10,29318.85620117188,31574.15283203125,1.0769231,88
fh,11,816.0964202880859,824.1872787475586,1.009914,88
pr,11,126851.8999023438,104466.2705078125,.82352942,88
sh,11,0,0,1,88
fh,12,492.2840309143066,590.740837097168,1.2,88
pr,12,0,0,1,88
sh,12,0,0,1,88
fh,1,0,0,1,89
pr,1,0,0,1,89
sh,1,0,0,1,89
fh,2,0,0,1,89
pr,2,0,0,1,89
sh,2,0,0,1,89
fh,3,0,0,1,89
pr,3,0,0,1,89
sh,3,0,0,1,89
fh,4,0,0,1,89
pr,4,4936.488647460938,4936.488647460938,1,89
sh,4,4825.31982421875,4825.31982421875,1,89
fh,5,1179.717994689941,1225.985046386719,1.0392188,89
pr,5,30215.53874206543,31895.837890625,1.0556104,89
sh,5,4650.650054931641,4689.974380493164,1.0084556,89
fh,6,880.9273338317871,880.972484588623,1.0000513,89
pr,6,51713.91998291016,49756.337890625,.96214592,89
sh,6,258461.513671875,249653.7578125,.96592236,89
fh,7,2917.262451171875,2967.659736633301,1.0172756,89
pr,7,249236.9174804688,253305.04296875,1.0163224,89
sh,7,323591.4067382813,307713.6091308594,.95093256,89
fh,8,2293.421440124512,2240.697170257568,.97701067,89
pr,8,222209.2294921875,230087.2333984375,1.0354531,89
sh,8,309037.7275390625,328115.029296875,1.0617313,89
fh,9,653.2830619812012,646.6430568695068,.98983592,89
pr,9,181287.439453125,174999.1611328125,.9653132,89
sh,9,31491.36181640625,29734.23051452637,.94420278,89
fh,10,4802.017822265625,4727.167129516602,.98441267,89
pr,10,40753.04992675781,40454.17602539063,.99266624,89
sh,10,29705.84423828125,31990.9091796875,1.0769231,89
fh,11,913.0290203094482,900.449577331543,.98622227,89
pr,11,152117.3447265625,125273.107421875,.82352942,89
sh,11,0,0,1,89
fh,12,301.4632987976074,361.7559585571289,1.2,89
pr,12,0,0,1,89
sh,12,0,0,1,89
fh,1,0,0,1,90
pr,1,0,0,1,90
sh,1,0,0,1,90
fh,2,0,0,1,90
pr,2,0,0,1,90
sh,2,0,0,1,90
fh,3,0,0,1,90
pr,3,0,0,1,90
sh,3,0,0,1,90
fh,4,0,0,1,90
pr,4,9054.901611328125,9054.901611328125,1,90
sh,4,4826.815795898438,4826.815795898438,1,90
fh,5,1282.210187911987,1311.910007476807,1.023163,90
pr,5,9244.967163085938,9905.321960449219,1.0714285,90
sh,5,21497.6279296875,22247.91711425781,1.034901,90
fh,6,872.5714302062988,865.0300827026367,.99135733,90
pr,6,63806.93481445313,63854.03955078125,1.0007383,90
sh,6,191746.5609741211,180768.4912109375,.942747,90
fh,7,3018.699993133545,3093.892715454102,1.024909,90
pr,7,263411.4814453125,260668.7568359375,.98958766,90
sh,7,489193.08984375,463229.662109375,.946926,90
fh,8,2340.619186401367,2309.003715515137,.98649269,90
pr,8,173099.2915039063,179002.1533203125,1.034101,90
sh,8,430542.8271484375,441448,1.0253289,90
fh,9,829.2047920227051,827.4602298736572,.99789608,90
pr,9,151532.783203125,144836.6381835938,.95581061,90
sh,9,50833.47583007813,47477.28895568848,.93397683,90
fh,10,5184.185264587402,5097.077163696289,.98319733,90
pr,10,65201.97485351563,65785.35961914063,1.0089474,90
sh,10,23680.18395996094,25501.73657226563,1.0769231,90
fh,11,644.1377696990967,678.8633270263672,1.0539101,90
pr,11,98511.7958984375,81127.361328125,.82352942,90
sh,11,0,0,1,90
fh,12,758.5536003112793,910.2643203735352,1.2,90
pr,12,0,0,1,90
sh,12,0,0,1,90
fh,1,0,0,1,91
pr,1,0,0,1,91
sh,1,0,0,1,91
fh,2,0,0,1,91
pr,2,0,0,1,91
sh,2,0,0,1,91
fh,3,0,0,1,91
pr,3,0,0,1,91
sh,3,0,0,1,91
fh,4,0,0,1,91
pr,4,5682.73681640625,5682.73681640625,1,91
sh,4,9654.416015625,9654.416015625,1,91
fh,5,621.0942916870117,655.9784278869629,1.0561656,91
pr,5,1759.41242313385,1873.457794189453,1.0648202,91
sh,5,28742.7099609375,29658.93200683594,1.0318767,91
fh,6,995.4408359527588,982.852653503418,.98735416,91
pr,6,56642.44262695313,56184.5517578125,.99191612,91
sh,6,164197.7526855469,155968.6796875,.94988316,91
fh,7,2490.38077545166,2457.375610351563,.98674697,91
pr,7,246379.6025390625,240213.8461914063,.97497457,91
sh,7,566011.4189453125,531886.4858398438,.93970984,91
fh,8,2207.298522949219,2170.197681427002,.98319173,91
pr,8,245541.4926757813,252028.6826171875,1.0264199,91
sh,8,348199.826171875,361282.92578125,1.0375736,91
fh,9,636.6542339324951,653.3165693283081,1.0261717,91
pr,9,159305.283203125,152832.9248046875,.95937133,91
sh,9,35280.53662109375,34154.71185302734,.96808934,91
fh,10,3599.190139770508,3580.520385742188,.99481279,91
pr,10,66544.03198242188,69211.98522949219,1.0400931,91
sh,10,9252.500061035156,9964.230834960938,1.0769231,91
fh,11,529.0671730041504,576.6371154785156,1.0899129,91
pr,11,96070.0048828125,79116.474609375,.82352942,91
sh,11,0,0,1,91
fh,12,1104.988861083984,1325.986633300781,1.2,91
pr,12,0,0,1,91
sh,12,0,0,1,91
fh,1,0,0,1,92
pr,1,0,0,1,92
sh,1,0,0,1,92
fh,2,0,0,1,92
pr,2,0,0,1,92
sh,2,0,0,1,92
fh,3,0,0,1,92
pr,3,0,0,1,92
sh,3,0,0,1,92
fh,4,0,0,1,92
pr,4,0,0,1,92
sh,4,8909.781005859375,8909.781005859375,1,92
fh,5,513.6949405670166,520.2175273895264,1.0126973,92
pr,5,18992.23901367188,20348.82751464844,1.0714285,92
sh,5,30023.84838867188,31502.01440429688,1.0492331,92
fh,6,911.5505790710449,916.064453125,1.0049518,92
pr,6,80907.55004882813,77642.8828125,.95964938,92
sh,6,160454.4067382813,155508.599609375,.96917623,92
fh,7,3288.636810302734,3312.317901611328,1.0072008,92
pr,7,303415.3740234375,304721.2724609375,1.0043041,92
sh,7,131878.9926757813,133474.8408203125,1.0121008,92
fh,8,1394.266521453857,1404.635448455811,1.0074369,92
pr,8,186787.8444824219,192711.0361328125,1.0317107,92
sh,8,242633.2145996094,251296.1689453125,1.0357039,92
fh,9,783.3938636779785,784.3493919372559,1.0012197,92
pr,9,183219.345703125,174417.9144287109,.95196235,92
sh,9,44670.99085998535,41507.39266300201,.92918003,92
fh,10,3691.20442199707,3758.44905090332,1.0182176,92
pr,10,33684.31274414063,34357.52203369141,1.0199858,92
sh,10,44969.1708984375,48428.337890625,1.0769231,92
fh,11,771.7394847869873,781.8237724304199,1.013067,92
pr,11,115473.1391601563,95095.5263671875,.82352942,92
sh,11,0,0,1,92
fh,12,15.55326640605927,18.66391968727112,1.2,92
pr,12,0,0,1,92
sh,12,0,0,1,92
fh,1,0,0,1,93
pr,1,0,0,1,93
sh,1,0,0,1,93
fh,2,0,0,1,93
pr,2,0,0,1,93
sh,2,0,0,1,93
fh,3,0,0,1,93
pr,3,0,0,1,93
sh,3,0,0,1,93
fh,4,0,0,1,93
pr,4,1385.702178955078,1385.702178955078,1,93
sh,4,9065.3056640625,9065.3056640625,1,93
fh,5,598.095703125,594.1323375701904,.99337333,93
pr,5,23939.77864837646,25461.09777832031,1.0635477,93
sh,5,17516.83738136292,18726.07009887695,1.0690325,93
fh,6,962.5279712677002,952.5611343383789,.98964512,93
pr,6,37000.04093170166,39299.68354797363,1.0621524,93
sh,6,236669.4580078125,229977.66796875,.97172517,93
fh,7,2398.962036132813,2394.282096862793,.9980492,93
pr,7,284838.6865234375,288072.1318359375,1.0113518,93
sh,7,296141.7978515625,281835.1166992188,.95168978,93
fh,8,2188.21907043457,2160.920024871826,.98752451,93
pr,8,338963.9833984375,350501.568359375,1.0340378,93
sh,8,363767.3703613281,384149.001953125,1.0560293,93
fh,9,909.5027770996094,909.7352104187012,1.0002556,93
pr,9,174075.458984375,165637.6983642578,.95152813,93
sh,9,8726.687072753906,8627.412231445313,.98862398,93
fh,10,2675.813369750977,2740.05521774292,1.0240084,93
pr,10,64488.4853515625,68205.18505859375,1.0576335,93
sh,10,0,0,1,93
fh,11,878.3519229888916,867.8270263671875,.98801744,93
pr,11,136660.80859375,112544.1953125,.82352942,93
sh,11,0,0,1,93
fh,12,348.9125061035156,418.6950073242188,1.2,93
pr,12,0,0,1,93
sh,12,0,0,1,93
fh,1,0,0,1,94
pr,1,0,0,1,94
sh,1,0,0,1,94
fh,2,0,0,1,94
pr,2,0,0,1,94
sh,2,0,0,1,94
fh,3,0,0,1,94
pr,3,0,0,1,94
sh,3,0,0,1,94
fh,4,0,0,1,94
pr,4,8654.183349609375,8654.183349609375,1,94
sh,4,13032.3486328125,13032.3486328125,1,94
fh,5,1081.961685180664,1096.08927154541,1.0130574,94
pr,5,45754.23266601563,48726.90014648438,1.0649704,94
sh,5,8091.111663818359,8063.501007080078,.99658751,94
