mode,month,dtrip,dtrip_y2,expansion_factor,draw,state
fh,8,418.1299915313721,418.1299915313721,1,61,NC
pr,8,88405.79876708984,88405.79876708984,1,61,NC
sh,8,484.1857147216797,484.1857147216797,1,61,NC
fh,9,759.2827835083008,751.9585876464844,.99035382,61,NC
pr,9,40033.65380859375,40238.00646972656,1.0051045,61,NC
sh,9,60663.72216796875,57950.78997802734,.95527917,61,NC
fh,10,249.4282546043396,230.3524174690247,.92352176,61,NC
pr,10,60349.79476928711,68605.20141601563,1.1367927,61,NC
sh,10,43562.16528320313,50264.03686523438,1.1538461,61,NC
fh,11,0,0,1,61,NC
pr,11,0,0,1,61,NC
sh,11,0,0,1,61,NC
fh,12,0,0,1,61,NC
pr,12,0,0,1,61,NC
sh,12,0,0,1,61,NC
fh,1,0,0,1,62,NC
pr,1,26694.39984130859,29087.58477783203,1.0896512,62,NC
sh,1,9720.707702636719,8577.095031738281,.88235295,62,NC
fh,2,0,0,1,62,NC
pr,2,4562.771087646484,4562.771087646484,1,62,NC
sh,2,0,0,1,62,NC
fh,3,1909.418090820313,2114.507919311523,1.1074096,62,NC
pr,3,55763.70446777344,60135.94738769531,1.0784066,62,NC
sh,3,6436.177825927734,5578.020782470703,.86666667,62,NC
fh,4,69.97873878479004,69.97873878479004,1,62,NC
pr,4,31586.26208496094,31586.26208496094,1,62,NC
sh,4,6340.613708496094,6340.613708496094,1,62,NC
fh,5,1989.848810195923,2174.794790267944,1.0929447,62,NC
pr,5,85354.578125,96548.849609375,1.1311502,62,NC
sh,5,16163.90484619141,14262.26898193359,.88235295,62,NC
fh,6,5450.071563720703,5544.874328613281,1.0173948,62,NC
pr,6,24782.29751586914,20631.10345458984,.8324936,62,NC
sh,6,22811.54388427734,22100.22912597656,.96881777,62,NC
fh,7,1266.850203514099,1266.850203514099,1,62,NC
pr,7,73884.30163574219,73884.30163574219,1,62,NC
sh,7,20584.36444091797,20584.36444091797,1,62,NC
fh,8,372.838020324707,372.838020324707,1,62,NC
pr,8,41862.04443359375,41862.04443359375,1,62,NC
sh,8,29477.62548828125,29477.62548828125,1,62,NC
fh,9,1717.822174072266,1617.523558616638,.9416129,62,NC
pr,9,50446.72204589844,52345.10455322266,1.0376314,62,NC
sh,9,34393.966796875,32441.84823608398,.94324243,62,NC
fh,10,79.56059741973877,73.01132297515869,.91768193,62,NC
pr,10,44758.52221679688,48328.39184570313,1.0797584,62,NC
sh,10,29971.70629882813,34582.73803710938,1.1538461,62,NC
fh,11,0,0,1,62,NC
pr,11,0,0,1,62,NC
sh,11,0,0,1,62,NC
fh,12,0,0,1,62,NC
pr,12,0,0,1,62,NC
sh,12,0,0,1,62,NC
fh,1,0,0,1,63,NC
pr,1,19514.6127204895,22103.73920822144,1.1326762,63,NC
sh,1,9251.010070800781,8162.655944824219,.88235295,63,NC
fh,2,0,0,1,63,NC
pr,2,9004.369384765625,9004.369384765625,1,63,NC
sh,2,0,0,1,63,NC
fh,3,188.4356083869934,201.9974322319031,1.0719706,63,NC
pr,3,26607.68566894531,29832.84387207031,1.1212115,63,NC
